firm_id,year,quarter,permno,qdate,crsp_mktcap,r1000_dummy,russell_index,rank_mktcap,cutoff_running_rank,distance_to_cutoff,distance_to_cutoff_sq,atq,saleq,seqq,cheq,leverage,cf,rd_intensity,sales_growth,log_analyst_coverage,BM,net_income_q,ROA,ROE,cash_ratio,stock_return_volatility,passive_pct_float,xrdq_change,sic2_1,sic2_10,sic2_13,sic2_14,sic2_25,sic2_26,sic2_27,sic2_28,sic2_29,sic2_30,sic2_32,sic2_33,sic2_34,sic2_35,sic2_36,sic2_37,sic2_38,sic2_39,sic2_48,sic2_49,sic2_50,sic2_51,sic2_59,sic2_73,sic2_78,sic2_79,sic2_80,sic2_82,sic2_87,sic2_99,year_1996,year_1997,year_1998,year_1999,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019
82,2014,3,10082,2014-09-28,818.8990810439434,0,R2000,73,1073,73,5329,431.4435479800599,150.15575655997327,273.8652131206362,83.23858783689936,0.2055338280410991,22.87879339688203,0.18882348132508556,-0.09934826216954296,2.0794415416798357,0.36645324749328134,-9.386080248782497,-0.021755059944056212,-0.03427262682189569,0.19293042676523328,0.17308078421794404,0.1863301531090571,-0.04052778214117837,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82,2017,2,10082,2017-06-28,1103.2903035504924,1,R1000,881,881,-119,14161,423.19235824346725,169.01388807749055,160.97038604883448,26.74811779765776,0.20574985190642925,1.361887947688604,0.18451924515286686,-0.06507517154410293,2.5649493574615367,1.128711391622629,-9.516541870804993,-0.022487508778053174,-0.059119830078048684,0.06320557844825088,0.08075601202218563,0.12656599951898115,-0.023557917442452288,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
82,2018,3,10082,2018-09-28,922.049474426606,1,R1000,836,836,-164,26896,311.63284653645377,89.73820562537905,157.0899404951318,33.39200380893421,0.30392674257377605,-21.120871647085863,0.18815328447248153,0.019328224643033312,2.4849066497880004,0.9491729725453198,2.4029957438109824,0.007710983519607546,0.01529694222454334,0.10715174661483615,0.10338353992838933,0.18164263091212549,-0.030682879310767845,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
82,2019,3,10082,2019-09-28,1315.7632723993945,0,R2000,38,1038,38,1444,378.87926202744944,72.79916598200998,103.35084458777563,30.502635292611135,0.4152730555148266,19.901501475121194,0.1873666605074531,0.1177540336531353,1.9459101490553132,0.3517759109980473,-4.820221156188144,-0.01272231457165086,-0.04663939782412075,0.08050753458868712,0.06250246877185252,0.25793729990578573,-0.016345487383631816,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,2007,4,10083,2007-12-28,2164.1875501379955,1,R1000,802,802,-198,39204,1348.5822354798795,336.83943618988764,848.1175330392447,69.93983514548266,0,-207.87660899007275,0.06767039873972357,0.1696192192333531,1.9459101490553132,0.6286433544899392,53.371456994683406,0.039575975117076716,0.06292931688775,0.05186175029259174,0.08558045701223821,0.05997817287198408,-0.038997363445968436,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
83,2008,1,10083,2008-03-28,2746.4340899718495,1,R1000,807,807,-193,37249,834.73283997302,210.9539023237876,448.42707701565644,199.8318583589795,0.6159368106719028,7.946488551878743,0.07967596430779231,0.17624641275607394,2.0794415416798357,0.33201024509432187,47.60237714121225,0.05702708083552918,0.10615410973398971,0.23939618616830557,0.15781780555733627,0.09097984659260261,0.04352748402557459,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,2016,3,10083,2016-09-28,2762.5220490927127,0,R2000,245,1245,245,60025,1829.2561956082586,512.2059711427842,1502.3864253180734,561.0379614527814,0.3070659383787073,-334.4451735748888,0.07830257628090978,0.08063969728793363,2.3978952727983707,0.8486067531927307,-45.12000337504469,-0.024665764961392694,-0.03003222247930804,0.30670278050703925,0.06722947543748721,0.2329852558178587,-0.18191921878783923,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
83,2019,1,10083,2019-03-28,2760.7510518930144,1,R1000,966,966,-34,1156,1209.4294054044738,193.4013545976819,680.361979661302,205.58260282487927,0.30374723399751463,-110.8966553985119,0.06448469691111551,0.1710551988448738,2.5649493574615367,0.6853467991466126,30.955963692517944,0.02559551103535905,0.045499255716682535,0.16998313577147198,0.2512876700583131,0.15383114392625344,0.016774358589596198,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84,1998,1,10084,1998-03-28,5085.32051428564,1,R1000,821,821,-179,32041,1834.2346411271553,786.5992301936917,1089.0906367448492,62.27167427266656,0.1770820253974143,227.11297192367033,0.1621755248170622,-0.18039125150699203,1.3862943611198906,1.0664783384169598,-93.35040714205873,-0.05089338356661609,-0.08571408475337829,0.03394967736210674,0.13244178243631247,0,0.06960522309938426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,1999,4,10084,1999-12-28,6276.336643215621,0,R2000,7,1007,7,49,4085.8869303977563,1698.3695793152426,3444.5078266213386,317.00575791295273,0.3392946142540161,17.358479109787314,0.16718902148018686,-0.03376894022248079,1.6094379124341003,0.8563401802099669,160.51848705670656,0.039286081526754404,0.04660128388041914,0.07758554343599826,0.07759541815560608,0.06604276955656257,-0.03652897228499619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2005,3,10084,2005-09-28,6535.202634382657,1,R1000,850,850,-150,22500,2631.7931765524163,1412.3312929227513,1728.9452249960532,138.33826794428853,0.3958987101243898,261.91339022651783,0.16889654617653455,0.011048593266746398,1.9459101490553132,1.0622950646463123,-134.35612616246718,-0.05105117201438692,-0.07770988011651664,0.05256426271516831,0.11344522797686948,0.02203250279258033,0.07461232664644021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2009,3,10084,2009-09-28,5980.813901244813,0,R2000,77,1077,77,5929,1793.178850613381,877.5678151253132,1305.2309699106804,58.09589753840699,0.024254782330089677,-138.32578745504253,0.15225813288512255,0.03822068762879523,1.791759469228055,1.3458854270235725,64.80307304444995,0.03613865567413043,0.04964873998422253,0.0323982727760449,0.10487694883849712,0.12126835061224858,-0.12188247195692845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84,2011,3,10084,2011-09-28,4839.908361239028,0,R2000,247,1247,247,61009,1990.5706264875948,946.838635452961,557.8942492844963,608.1090002951782,0.5045837698465995,295.2071843901622,0.15380270380962555,-0.12658753721144442,1.0986122886681098,0.5790352231193354,6.462558462927034,0.0032465858668528427,0.011583841330530502,0.30549481249414384,0.16948056108876713,0.19274505806064712,-0.025598630581917824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
84,2015,2,10084,2015-06-28,4350.574035207395,1,R1000,791,791,-209,43681,2249.7071471453496,465.5873413041788,894.0005991262113,741.381992211065,0.10465697034239102,-108.71368283152533,0.17893062991735614,-0.15132327283711236,2.1972245773362196,0.9892382944907032,-90.45770092786557,-0.04020865606558935,-0.10118304284838082,0.3295460003102198,0.0881282957122467,0.13298800765961957,-0.19823694584620022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
84,2015,4,10084,2015-12-28,4594.172626982851,0,R2000,218,1218,218,47524,1803.4255103816583,554.4187593268689,789.1436469777159,269.5731711404084,0.3280684205499803,158.60114487780967,0.16261242797923164,-0.09477938124092915,1.9459101490553132,1.26929710406815,76.87342062193912,0.04262633537088561,0.09741372298484702,0.1494784062821418,0.15862759517729083,0.20488933958069436,-0.026484485074517974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
84,2016,1,10084,2016-03-28,4961.431106507427,1,R1000,931,931,-69,4761,2758.5587633805562,1176.3188186956736,1839.8872684269131,960.6630730340715,0.2597102245190096,345.95618643772093,0.1681294127546487,-0.024632865950863187,1.6094379124341003,0.588161090156134,-37.80403230007234,-0.013704269345976988,-0.020546928580246357,0.34824818154564124,0.08327235925817737,0.12893892402241003,-0.04921698892777995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
84,2018,3,10084,2018-09-28,8671.740317420805,0,R2000,123,1123,123,15129,3090.7299139315,746.7631296283757,1384.9754274156269,644.1063937000138,0.2835455569070164,-284.20605527723734,0.16207677231459308,-0.04480051027158778,2.0794415416798357,0.4456527747262579,120.98779707800081,0.0391453800387562,0.08735736005350277,0.20839944337960328,0.059249168184564424,0.21212000129504313,-0.24932241761293872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
85,1997,2,10085,1997-06-28,3385.368493812274,1,R1000,950,950,-50,2500,1921.2487549393602,1240.0113249912367,1324.2811943162567,47.77237167859388,0.2863730959259533,144.7480556950816,0.05241416905395511,0.13481080572140752,1.3862943611198906,0.5436200077099057,-7.328493461472841,-0.0038144427902071162,-0.005533940595793657,0.024865271379239853,0.1261189297379802,0,0.016524925851369346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2002,1,10085,2002-03-28,2748.3878872563846,1,R1000,926,926,-74,5476,891.9241787144936,220.0813897412285,364.6817333248582,252.68783058101732,0.4338312797431166,115.70614158573679,0.052829661594800154,0.08636267950272639,1.6094379124341003,0.7133497475897335,14.15198488514748,0.01586680260820416,0.038806399092495544,0.28330640273168683,0.11120413379431808,0.039627976991672864,0.11685474916294486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2005,3,10085,2005-09-28,2968.452321721444,0,R2000,171,1171,171,29241,1779.9187932211755,862.9881461663848,956.6336822097385,390.8055702910441,0.23127886071081039,135.44331853456734,0.03732665337977339,0.11754715697427678,2.0794415416798357,0.7671396675031856,-106.48264536347482,-0.05982444017615534,-0.11130973887257388,0.21956370806321499,0.10691743117214716,0.12664975131972056,-0.20236691713486785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2010,2,10085,2010-06-28,3332.900931337633,0,R2000,215,1215,215,46225,1535.3687147969633,857.0212166296042,1221.1984536826844,395.49605469279606,0.24004757647791927,169.889295418565,0.047523854049202785,0.16183795762252498,2.3978952727983707,1.1173122711724295,-13.50469067583442,-0.008795731309153499,-0.011058555335628906,0.25759027840103954,0.18430754699985075,0.1473229473713345,0.06845642856912848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
85,2019,4,10085,2019-12-28,3869.61078991159,0,R2000,73,1073,73,5329,1669.0909733874473,423.364849141546,1285.6917077929934,376.7649063929397,0.32509410348829737,140.11936042223957,0.049452134804385414,0.10265030496218655,2.0794415416798357,1.806068383881819,36.68282064200834,0.02197772393889349,0.028531583753447186,0.22573059970978643,0.21378554069275674,0.2542969908619731,0.005262617597910635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,1998,2,10086,1998-06-28,1820.0188116331358,1,R1000,819,819,-181,32761,732.2421361867581,395.26931508923934,346.7423058885466,76.84812803386708,0.22752201274065237,23.876173220215243,0.3753562858973229,0.16637733890927411,1.3862943611198906,0.6283739610519227,43.48452222493835,0.05938544106651579,0.12540875885769642,0.10494906566571444,0.12936776948648215,0,-0.0770120201473035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,1998,3,10086,1998-09-28,1592.9384660623782,1,R1000,843,843,-157,24649,542.8766632522461,181.1629298543167,254.59091760440694,20.270885974987863,0,97.31155086137788,0.37031477694597786,0.13343336815381812,1.3862943611198906,0.6444263443508284,-37.00494932166865,-0.06816456080462313,-0.14535062629048043,0.0373397630569525,0.19373265415402385,0,-0.02540340656198043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,1999,2,10086,1999-06-28,1209.5909577138978,1,R1000,953,953,-47,2209,606.857362457111,388.5400656062712,160.66339706838878,90.70347898645916,0.28496151953694676,42.60368710851899,0.35941590779606847,0.14571219153442835,1.791759469228055,1.0867914989485257,3.9882704633732735,0.006572006389153992,0.02482376531398503,0.14946424744557588,0.22328630326827392,0.017961642240620045,0.05944550499473879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2001,1,10086,2001-03-28,1279.7859875728207,1,R1000,995,995,-5,25,556.646344532084,121.45573827076926,331.47194362649896,111.07759604996437,0.15241933886569892,18.729819526350376,0.3655428423506051,0.09872184120782523,1.6094379124341003,1.9518175687745956,-6.684138977392083,-0.01200787365811368,-0.020165021824362122,0.19954787656664846,0.16880724897000568,0,0.05169615923596258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2004,3,10086,2004-09-28,1145.9500107092822,1,R1000,798,798,-202,40804,406.7705927498228,226.90903501185426,266.45656930922627,66.92909866419639,0.21925226971675396,45.230632624505226,0.3582556984573089,0.1376222754571702,2.1972245773362196,0.3579475430160426,-28.03004518155552,-0.06890873057481545,-0.10519554933181734,0.16453770222607997,0.0526246063270331,0.03129660402470837,0.04314383655771119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2006,2,10086,2006-06-28,1333.8077090955835,0,R2000,195,1195,195,38025,644.6944982427431,207.56693773596365,261.4698337135732,97.8296256210666,0.3312899307525537,45.48440246640948,0.38092388453985593,0.009356178505483925,1.791759469228055,1.0799941633792691,51.04401169517522,0.07917550379956231,0.19521950570822375,0.15174571194220332,0.146596676541526,0.13066164765272364,-0.04414043709407386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2006,4,10086,2006-12-28,1764.4497925833964,0,R2000,206,1206,206,42436,602.4736890278351,339.6571521902256,297.49597466594184,52.75901166399601,0.33110464823127944,12.7324488040192,0.3661867870130916,9.220038002980546e-4,2.302585092994046,1.2740168105592582,11.904224887740865,0.019758912471264573,0.04001474272419355,0.08757064851932227,0.21597545234059778,0.15819658320157898,-0.24320219923515607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2010,3,10086,2010-09-28,1075.9291791557766,1,R1000,880,880,-120,14400,440.3749224955982,146.0492235601632,206.100943209946,80.05211788980048,0.15301114675991298,-26.51883680877554,0.35789701107457617,0.04482137801173198,1.791759469228055,0.5173148152130866,44.98829475562155,0.1021590750460393,0.2182828183847463,0.18178173597203565,0.13907296304434602,0.0949079147704626,-0.15090118636802968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
86,2015,4,10086,2015-12-28,1305.9841222393763,1,R1000,779,779,-221,48841,747.9183789277213,204.2757858505389,365.28154352017077,187.20438787652043,0.4677357666512073,145.66502842091896,0.3736337159247021,-0.054315773235819015,2.0794415416798357,0.7499330392352196,-2.8364593973523253,-0.0037924718488920035,-0.00776513198563972,0.2503005583910271,0.2230133972329231,0.14038311707818665,-0.0057084006064118745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
87,1997,2,10087,1997-06-28,1303.011656888017,1,R1000,908,908,-92,8464,412.2803675422939,196.7237462467045,281.89548535963263,88.71685498877429,0.3171038043770029,12.386996953934705,0.14862412380029436,0.01164272675337921,1.9459101490553132,0.49520777476301653,2.3642421602030086,0.005734549462776619,0.008386945811447775,0.21518573760287832,0.15308209813256865,0,0.07517730457828087,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,1997,3,10087,1997-09-28,1140.5718067903683,1,R1000,805,805,-195,38025,665.4360824065055,325.0435228984519,534.0914536728225,103.97116249748423,0.1670840928170734,17.19137744368151,0.15629205879584643,-0.04283661189912512,1.791759469228055,0.6502987744702157,17.704420920775156,0.026605742292705695,0.03314866920080069,0.15624515298521144,0.08841309066958415,0,0.18960718681240826,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,1999,3,10087,1999-09-28,789.930257438751,1,R1000,856,856,-144,20736,371.2627270077766,191.9350446852334,281.00319540407315,19.27744004061131,0.11864147632813472,-19.13270355649009,0.14893825882733883,0.04387294909221723,1.6094379124341003,0.4754844216809403,14.208927597394545,0.03827189363153312,0.050565003636213406,0.05192398438695818,0.1117727701770582,0,3.8724708495910254e-4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2001,1,10087,2001-03-28,1056.8220486935538,0,R2000,121,1121,121,14641,444.72629576751916,277.0007173450501,220.84765732195643,33.448732740167,0.5142229162661106,30.676736820548598,0.13802736978707375,0.07324169947140717,2.1972245773362196,1.0362742306775763,48.458766557984305,0.10896312410390085,0.21942169161133587,0.07521195184206589,0.1568026369203952,0.07462296009967116,-0.06387090356432044,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2001,4,10087,2001-12-28,925.1456123724412,0,R2000,67,1067,67,4489,379.07811817980684,239.14161021936394,226.47160289651404,34.19753779994213,0.6372379988865727,46.12265685365225,0.1363930405745195,0.15105584486170684,1.3862943611198906,0.585665451961056,-11.971915897377272,-0.03158165909143475,-0.05286276841890781,0.09021237618289887,0.08950821851669166,0.03976113256501028,0.10895690018639329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2003,2,10087,2003-06-28,1373.1187308959504,0,R2000,191,1191,191,36481,890.1628633122618,380.7063623685121,658.0057635645159,197.74187273406997,0.18733091612859967,81.67444161972743,0.13716044504850544,-0.029538865997664,2.302585092994046,0.6739330107520911,24.54066207515957,0.027568732741607205,0.03729551234052894,0.2221412293007597,0.26994589992706663,0.1143175145224575,-0.11698357414479163,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2003,3,10087,2003-09-28,1142.1666186316818,1,R1000,763,763,-237,56169,450.6736243750808,72.40438196468511,372.9000845669896,83.23149510692917,0.4584604458430261,-8.379009469489151,0.14222342795831305,-0.026974650582686024,1.3862943611198906,1.2902152335917911,2.5599383600961487,0.0056802489021758155,0.006864944434294621,0.18468241895083334,0.20646781894544017,0.05671668417403812,0.15629457295247517,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2015,1,10087,2015-03-28,1252.4819930209069,0,R2000,55,1055,55,3025,439.40732194352773,115.04609799481749,338.89571819434053,59.45895481870346,0.14986115970969535,25.37241582275889,0.13469233147842985,-0.09120266145737728,2.3978952727983707,0.34815824732131323,13.84587344676828,0.03151033848395394,0.04085585241542749,0.13531625862699,0.2235526495978982,0.16348704532618888,-0.09326209211848871,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
87,2016,2,10087,2016-06-28,1521.9055388773531,1,R1000,783,783,-217,47089,488.35625302102864,148.86431122107743,403.15137159633974,15.846827154006126,0.2260068400089108,-17.964238541780592,0.1278112941889863,-0.011264947350984909,2.302585092994046,2.1937148199856473,23.514067657543915,0.048149414514676844,0.05832565461562578,0.032449317595455794,0.1629963732781285,0.14689255250779618,0.04526889827009975,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
87,2018,1,10087,2018-03-28,1413.418246387969,1,R1000,911,911,-89,7921,676.947585837196,348.9191839329009,372.07255743133885,42.01809098694064,0.22338722589393212,60.64769156515684,0.14781006280287706,0.04564725865358851,2.3978952727983707,0.9923932677209604,41.74927794489728,0.06167283674298805,0.11220735609505833,0.06206993254134431,0.15103432098727057,0.1458676529599643,0.11166061029297449,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
88,1999,4,10088,1999-12-28,3107.284269421135,1,R1000,897,897,-103,10609,1214.4590347592216,768.9184622685949,685.0182425684011,358.7301639157409,0.3454902719447846,-60.93349963787561,0.41522007536368216,-0.06960218228212851,1.0986122886681098,0.5296390498766329,-19.99696620172434,-0.01646573958395306,-0.02919187396637482,0.29538267957046627,0.23540690656466118,0,0.0022892752432328266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,2001,1,10088,2001-03-28,3770.670207352042,1,R1000,983,983,-17,289,2185.626768677841,412.4029323382027,1185.7635358694245,466.03639934894625,0.501960625384509,208.07579097414978,0.3917939728435712,-0.1683823607931872,1.6094379124341003,0.8392427522549221,67.4770012772044,0.030873066821936617,0.05690595066893246,0.213227805418428,0.14814455937704596,0.06356140021669665,0.1073695239232969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,2003,4,10088,2003-12-28,2138.1824894687247,0,R2000,7,1007,7,49,862.254857303658,325.1813770311057,489.35626805401745,226.96925070122182,0.15665882621643717,-6.63058031107712,0.44017006888399113,0.012573638419422759,1.9459101490553132,0.9269774121305965,34.947180693917105,0.040529989941952685,0.07141459704376255,0.2632275698753074,0.10719939293238415,0.10218401544392959,-0.1658537736784437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,2006,2,10088,2006-06-28,2789.317315561482,1,R1000,871,871,-129,16641,952.5097361152938,431.0912752240752,502.28969826969086,34.57976434301044,0.21946695876796454,48.905392196002,0.4315820802851585,0.05991113316405526,1.3862943611198906,0.8552270468351879,93.17307216503902,0.09781849847019428,0.1854966814688926,0.03630384344840422,0.08166405608020126,0.05304766515398435,-0.05441115891531504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
